x1	x2	x3	n	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
-8.1233	2.7933	15.01	4096	1.0	570100.0	643400.0	-156400.0	622100.0	-199300.0	-1028000.0	429389.8614261745	45.0	15.0	-100.0
-5.6501	0.14047	14.413	4097	1.0	-722700.0	-220700.0	501800.0	-1225000.0	819400.0	-2566000.0	-1403005.5745477316	75.0	35.0	15.0
-6.7604	0.66415	14.474	4098	1.0	-624500.0	-249700.0	666700.0	-393700.0	751100.0	-1398000.0	-11580.692418026912	20.0	150.0	-150.0
-7.2212	-2.6862	14.92	4099	1.0	-56820.0	-142000.0	203900.0	-185800.0	276600.0	-197100.0	106044.02376503879	85.0	325.0	-110.0
-4.114	3.2343	13.614	4100	1.0	531700.0	21820.0	48020.0	790600.0	-1037000.0	3385000.0	-453222.35547923064	65.0	105.0	-120.0
-5.9951	3.0463	15.057	4101	1.0	495600.0	333800.0	-707600.0	782000.0	-676200.0	2082000.0	1218786.47401754	90.0	360.0	70.0
-3.5728	0.97661	12.84	4102	1.0	-849700.0	-1555000.0	-131300.0	-70840.0	-1472000.0	6107000.0	-345584.0940834582	40.0	350.0	-60.0
-4.4644	2.8648	12.118	4103	1.0	1676000.0	-559900.0	-190200.0	-255900.0	-1430000.0	4361000.0	-71796.70626455308	65.0	140.0	-50.0
-4.834	2.1215	14.041	4104	1.0	719400.0	295800.0	-825700.0	1590000.0	-1343000.0	2965000.0	-71341.65994350822	50.0	80.0	-70.0
-4.5072	1.4057	13.018	4105	1.0	-3587000.0	-6281000.0	2955000.0	-5231000.0	1048000.0	16080000.0	-1051322.0847341856	90.0	5.0	110.0
-6.6825	2.0387	11.83	4106	1.0	-1577000.0	-1171000.0	602100.0	-1147000.0	310900.0	-505400.0	430590.3225474126	80.0	260.0	0.0
-8.2633	1.1822	11.411	4107	1.0	-871500.0	-627800.0	120100.0	-450800.0	106300.0	-255600.0	-1076499.7611290673	60.0	115.0	-120.0
-6.0521	1.0109	15.794	4108	1.0	375000.0	378600.0	-613800.0	624600.0	-640500.0	326900.0	-83447.00895056633	40.0	130.0	-100.0
-7.2738	1.5094	17.958	4109	1.0	175100.0	162000.0	-307200.0	212300.0	-307200.0	342700.0	-179820.00000000006	90.0	360.0	-90.0
-5.3286	1.7193	17.071	4110	1.0	121100.0	109300.0	-340100.0	288600.0	-456400.0	1097000.0	294834.2530045629	50.0	340.0	-75.0
-4.0572	3.0549	15.511	4111	1.0	258000.0	125200.0	18120.0	474400.0	-385400.0	2128000.0	148102.44305519573	30.0	165.0	-60.0
-9.4818	8.8422	14.456	4112	1.0	371200.0	9867.0	-523300.0	230800.0	82600.0	1049000.0	49641.97820947968	60.0	110.0	-110.0
-8.3467	9.0438	10.469	4113	1.0	935200.0	92560.0	-1400000.0	56620.0	620500.0	2930000.0	-966419.2183520951	65.0	335.0	-140.0
-10.043	5.3861	14.019	4114	1.0	288900.0	374300.0	-176200.0	147600.0	-65010.0	-710100.0	657675.5710091207	55.0	120.0	-110.0
-12.069	6.1437	15.804	4115	1.0	250000.0	154800.0	-185900.0	120400.0	-60860.0	-11330.0	190894.73755046132	50.0	145.0	-70.0
-11.814	6.259	14.388	4116	1.0	212500.0	166300.0	-55560.0	35330.0	79780.0	-223800.0	241862.40172803638	40.0	145.0	-80.0
-9.0077	3.3304	14.279	4117	1.0	-494200.0	81180.0	347800.0	165900.0	63640.0	-810300.0	295315.34812049684	80.0	195.0	-70.0
-13.161	6.3597	16.832	4118	1.0	189200.0	97770.0	-148100.0	85520.0	-44960.0	50170.0	220226.14139188337	70.0	145.0	-70.0
-10.589	8.0665	14.245	4119	1.0	524200.0	146300.0	-586900.0	334800.0	-214500.0	779900.0	24794.336429474555	90.0	40.0	20.0
-8.8013	5.2768	15.673	4120	1.0	412600.0	147900.0	-649500.0	281800.0	-265900.0	662800.0	91873.12162130908	85.0	205.0	-10.0
-11.457	6.6855	16.024	4121	1.0	300400.0	135100.0	-332800.0	139100.0	-127600.0	166800.0	196109.6668502573	60.0	125.0	-140.0
-9.9392	6.2961	14.826	4122	1.0	522300.0	216600.0	-569300.0	351500.0	-300500.0	500200.0	265965.4598963612	60.0	165.0	-90.0
-8.4889	4.6051	11.193	4123	1.0	-1068000.0	-406400.0	675100.0	-61550.0	104900.0	-402500.0	-417137.14721020596	45.0	125.0	-110.0
-10.611	5.2937	12.501	4124	1.0	-175600.0	99410.0	159500.0	-8357.0	29330.0	-359100.0	149853.37786214123	90.0	320.0	-130.0
-11.359	6.8893	16.578	4125	1.0	269100.0	97760.0	-329300.0	111800.0	-109300.0	247200.0	117126.77538018867	55.0	105.0	-120.0
-8.2544	7.1958	14.518	4126	1.0	421200.0	43370.0	-715700.0	263500.0	-132500.0	1457000.0	-72237.36572573325	80.0	210.0	-20.0
-10.05	6.8914	13.304	4127	1.0	348000.0	-271000.0	-80740.0	-215500.0	-74590.0	1756000.0	116710.83213165824	85.0	90.0	-100.0
-10.835	7.6388	11.284	4128	1.0	-319100.0	27830.0	34010.0	-57990.0	-6181.0	-168500.0	-67159.21385573348	30.0	345.0	-65.0
-10.079	7.6646	14.998	4129	1.0	415500.0	80470.0	-525600.0	226500.0	-118700.0	793800.0	20758.5061386796	50.0	130.0	-120.0
-6.6917	3.8393	13.115	4130	1.0	-638800.0	-1802000.0	-364300.0	-862500.0	-737200.0	9039000.0	-2968664.7086750455	70.0	100.0	-160.0
-10.33	8.1548	13.326	4131	1.0	722500.0	215600.0	-747900.0	438600.0	-454100.0	1074000.0	875884.0832269418	75.0	135.0	-100.0
-10.216	6.5785	13.129	4132	1.0	274400.0	330100.0	-98040.0	-62670.0	185400.0	-939700.0	-960570.480676817	35.0	110.0	50.0
-13.838	9.3938	15.722	4133	1.0	246800.0	77770.0	-218500.0	117300.0	-40390.0	57220.0	-163406.87861146167	15.0	95.0	-100.0
-8.8137	7.6429	15.012	4134	1.0	355700.0	29590.0	-581000.0	214800.0	-51570.0	1152000.0	326896.33857896086	85.0	195.0	120.0
-13.584	7.7185	13.333	4135	1.0	-93510.0	-29130.0	17770.0	-71220.0	62150.0	-103700.0	-33251.30413582473	55.0	145.0	-120.0
-7.2802	6.5713	16.085	4136	1.0	153200.0	10140.0	-462100.0	212500.0	19270.0	1387000.0	389295.5185386284	90.0	295.0	140.0
-9.8211	5.2412	13.71	4137	1.0	173200.0	291900.0	-38060.0	58960.0	-35870.0	-668200.0	-328022.02885210403	50.0	340.0	60.0
-14.935	11.47	16.055	4138	1.0	181800.0	13660.0	-177200.0	81710.0	11860.0	137800.0	48229.82056414276	50.0	135.0	-100.0
-14.875	8.2128	14.734	4139	1.0	54130.0	39850.0	4221.0	64480.0	43730.0	-42340.0	57886.74352592818	85.0	90.0	-120.0
-11.92	11.416	14.057	4140	1.0	261100.0	-1940.0	-295900.0	193800.0	84740.0	447700.0	-3739.977686645383	45.0	105.0	-110.0
-13.751	10.24	13.24	4141	1.0	-158800.0	-248500.0	317800.0	-311300.0	246100.0	-9344.0	-184379.30509972267	70.0	30.0	70.0
-16.538	13.573	13.363	4142	1.0	141500.0	35980.0	-80980.0	101800.0	912.3	19010.0	99453.63102149862	50.0	150.0	-90.0
-14.372	10.475	12.322	4143	1.0	-94600.0	-43800.0	44150.0	22110.0	37770.0	-42940.0	16775.218302472727	45.0	165.0	-60.0
-14.864	9.4343	14.601	4144	1.0	111900.0	73110.0	-5613.0	83480.0	58000.0	-118500.0	126194.22706692283	30.0	155.0	-70.0
-15.903	10.54	11.805	4145	1.0	-58580.0	32070.0	-28360.0	103300.0	8184.0	8466.0	84836.79213862901	40.0	5.0	-50.0
-17.937	11.119	15.017	4146	1.0	68200.0	37940.0	-39140.0	70260.0	3192.0	38510.0	83409.21132881951	70.0	5.0	-25.0
-11.804	12.49	13.716	4147	1.0	194200.0	-5702.0	-246500.0	195700.0	126400.0	351000.0	11477.550534670212	60.0	160.0	-60.0
-15.605	10.502	13.427	4148	1.0	-44600.0	-316.4	-4288.0	60220.0	24820.0	-43340.0	1820.4802139364	15.0	125.0	-100.0
-14.927	10.481	16.448	4149	1.0	183600.0	28960.0	-168300.0	76740.0	-6089.0	103200.0	-66445.2668581074	20.0	155.0	-65.0
-12.194	12.091	14.344	4150	1.0	203900.0	-6976.0	-248700.0	184400.0	117300.0	354400.0	20520.882125231496	35.0	145.0	-80.0
-13.273	10.403	12.336	4151	1.0	-365100.0	-242600.0	254400.0	-352700.0	98500.0	-32060.0	-342042.4514693983	50.0	125.0	-140.0
-15.482	11.75	14.645	4152	1.0	224900.0	40490.0	-154300.0	106300.0	-13110.0	150000.0	123145.77043235759	20.0	120.0	90.0
-16.112	13.963	14.615	4153	1.0	143200.0	3514.0	-112200.0	90710.0	24880.0	60090.0	-4404.069415334663	50.0	170.0	-20.0
-14.279	10.665	13.268	4154	1.0	82890.0	28940.0	101400.0	-92900.0	180800.0	-232400.0	187431.03768571746	35.0	140.0	-110.0
-13.561	12.591	15.729	4155	1.0	161500.0	-16430.0	-195700.0	126700.0	88480.0	222800.0	-19351.52505485763	55.0	160.0	-50.0
-12.256	15.487	11.473	4156	1.0	128300.0	31680.0	-147600.0	90260.0	104700.0	137200.0	-41816.58827999209	30.0	80.0	-120.0
-14.267	10.424	12.257	4157	1.0	-120400.0	-53130.0	51740.0	14500.0	40870.0	-46830.0	-91839.60429226252	70.0	135.0	-100.0
-14.246	11.887	15.861	4158	1.0	179800.0	-3404.0	-196200.0	101000.0	50010.0	198400.0	210037.34742709808	75.0	95.0	-100.0
-13.369	8.3531	13.566	4159	1.0	-64510.0	-41020.0	35300.0	-127200.0	112100.0	-195000.0	2543.156970596814	15.0	70.0	-160.0
-17.753	11.832	13.428	4160	1.0	40970.0	48720.0	-40090.0	83680.0	4183.0	35770.0	-26504.077070340172	10.0	20.0	-180.0
-14.861	9.6618	15.074	4161	1.0	195700.0	89090.0	-94980.0	113100.0	3336.0	-70710.0	209733.66418029796	75.0	275.0	-160.0
-13.53	12.88	13.719	4162	1.0	189200.0	1856.0	-247500.0	149900.0	63550.0	222500.0	-37824.23232702387	15.0	90.0	-140.0
-12.123	10.546	12.788	4163	1.0	267700.0	-73490.0	-421800.0	223000.0	-222200.0	890300.0	-228956.04203030822	25.0	80.0	-140.0
-0.30865	-3.5994	13.604	4164	1.0	158600.0	-945000.0	47300.0	-559700.0	-116800.0	4019000.0	410323.03487910517	25.0	110.0	-140.0
0.80373	-4.8999	12.618	4165	1.0	-2600000.0	-1197000.0	1212000.0	-869900.0	683500.0	-253000.0	-138121.99814273312	50.0	185.0	-40.0
-0.42599	-2.3737	14.923	4166	1.0	351300.0	29050.0	-248800.0	619400.0	-478500.0	709300.0	-91101.30011039786	40.0	80.0	-110.0
-1.2315	-6.8514	16.13	4167	1.0	104100.0	124400.0	-11970.0	180400.0	-11560.0	-151300.0	108447.31666581893	70.0	15.0	-100.0
-3.3179	-3.3126	13.246	4168	1.0	3042.0	10400.0	55140.0	-685300.0	262500.0	-353600.0	-690080.1049196792	35.0	15.0	-60.0
-0.46597	-2.3281	13.255	4169	1.0	720300.0	85250.0	-880300.0	432200.0	-672500.0	486400.0	1381079.3548235442	40.0	5.0	-10.0
0.75254	-4.9034	15.3	4170	1.0	225800.0	165600.0	-299900.0	526600.0	-458500.0	758100.0	958076.229445586	10.0	50.0	30.0
0.86971	-7.3739	13.644	4171	1.0	-101700.0	-106800.0	53500.0	-439800.0	247400.0	-364800.0	-344202.2167415661	20.0	60.0	70.0
-0.34162	-7.6457	16.184	4172	1.0	101000.0	116200.0	-22590.0	191300.0	-20550.0	-136800.0	231577.64235496207	55.0	165.0	-100.0
2.2269	-6.8074	14.707	4173	1.0	295500.0	208800.0	-146300.0	734800.0	-565500.0	532000.0	471877.4007796783	70.0	120.0	-150.0
2.7578	-4.1762	13.681	4174	1.0	226200.0	-8487.0	223800.0	430400.0	-540500.0	1183000.0	980612.9343004824	30.0	10.0	-170.0
-0.29265	-3.4456	15.302	4175	1.0	284900.0	138300.0	-346400.0	544400.0	-352500.0	624300.0	-156891.20466087892	25.0	130.0	-120.0
-1.3383	-8.0958	14.262	4176	1.0	-9657.0	-45140.0	61380.0	-131400.0	127800.0	-60060.0	-105092.13670018135	70.0	35.0	-40.0
-0.050351	-4.3152	17.627	4177	1.0	72730.0	38830.0	-122100.0	258300.0	-296900.0	394000.0	48327.89711831222	55.0	155.0	-100.0
0.76583	-5.1373	13.821	4178	1.0	-35210.0	-856400.0	708200.0	-132800.0	-159500.0	4862000.0	323623.59917089506	55.0	45.0	-30.0
-3.8078	-5.2751	14.114	4179	1.0	-14380.0	5446.0	80150.0	-237000.0	183100.0	-112900.0	-65704.7480968039	70.0	120.0	-70.0
-1.2512	-6.1767	15.078	4180	1.0	63340.0	131400.0	92510.0	135300.0	106600.0	-313100.0	318047.3698834681	45.0	125.0	-120.0
0.16126	-7.7522	15.184	4181	1.0	64180.0	75180.0	60080.0	88600.0	131000.0	-239500.0	132901.3574829176	30.0	210.0	-40.0
0.13199	-4.385	14.253	4182	1.0	901600.0	447200.0	-867500.0	827000.0	-676100.0	921200.0	-169974.46297951046	35.0	140.0	-90.0
-0.27373	-3.1152	13.578	4183	1.0	364100.0	-145300.0	-769600.0	28730.0	-537200.0	1209000.0	-511961.65810449305	50.0	120.0	-80.0
-0.48779	-3.255	13.115	4184	1.0	-552100.0	-1643000.0	1239000.0	-1740000.0	526000.0	4999000.0	-3445522.584902404	70.0	140.0	-60.0
1.8419	-4.1656	13.89	4185	1.0	268500.0	110300.0	-149900.0	566400.0	-626500.0	1784000.0	-206775.0200298956	30.0	115.0	-120.0
-1.0923	-1.3187	15.552	4186	1.0	329800.0	-14540.0	-41540.0	516400.0	-546800.0	883000.0	128736.33959529846	85.0	290.0	-140.0
1.3547	-3.119	16.171	4187	1.0	123000.0	-1439.0	22050.0	326500.0	-299800.0	781400.0	687922.903835874	20.0	35.0	20.0
-0.75399	-5.8106	15.505	4188	1.0	191200.0	241100.0	-69150.0	321100.0	-77960.0	-327000.0	386894.02380819595	45.0	130.0	-110.0
1.2701	-2.346	14.256	4189	1.0	245900.0	-3988.0	-98830.0	501000.0	-464000.0	1033000.0	-130244.57719443287	50.0	130.0	-110.0
-6.14	-0.59818	13.462	4190	1.0	-755400.0	-634200.0	362400.0	-1004000.0	506300.0	-611700.0	-824927.0390239356	5.0	150.0	80.0
-4.7228	-3.6659	16.968	4191	1.0	142700.0	133100.0	-45870.0	168800.0	-94.09	-160200.0	-14817.723658849245	25.0	10.0	20.0
-5.3275	1.295	14.508	4192	1.0	1440000.0	755800.0	-1093000.0	2404000.0	-1771000.0	2238000.0	461097.4375460803	50.0	115.0	-130.0
-6.4093	-2.6612	15.864	4193	1.0	89020.0	35510.0	118100.0	11870.0	209600.0	-295000.0	-13861.976725074623	75.0	150.0	-80.0
-6.2671	1.6527	14.297	4194	1.0	-1595000.0	-529400.0	986900.0	-1133000.0	658000.0	-2279000.0	43344.52172212326	30.0	135.0	-90.0
-5.2184	-1.8729	11.332	4195	1.0	-238800.0	-429800.0	16540.0	-915000.0	45150.0	-233900.0	-726154.9570140766	50.0	135.0	-80.0
-6.6457	3.2994	14.259	4196	1.0	1167000.0	711100.0	-1410000.0	1435000.0	-1227000.0	2317000.0	2209812.4108364857	55.0	35.0	0.0
-6.2952	-3.3704	14.342	4197	1.0	-55280.0	-182600.0	169100.0	-367400.0	284300.0	-141300.0	-328769.65685247857	70.0	115.0	-120.0
-5.6579	1.7463	15.615	4198	1.0	340700.0	292000.0	-608400.0	686600.0	-677300.0	1386000.0	-28521.303560334753	50.0	135.0	-95.0
-2.6749	-0.35636	15.352	4199	1.0	386200.0	104500.0	-86500.0	714000.0	-711000.0	1214000.0	552281.5700923868	60.0	15.0	-50.0
-2.8891	2.0986	15.035	4200	1.0	429100.0	90970.0	217600.0	564400.0	-495200.0	1983000.0	399014.4227612171	65.0	165.0	-20.0
-4.2401	0.62651	11.881	4201	1.0	-2242000.0	-1062000.0	905000.0	-1598000.0	1034000.0	259500.0	-117632.87873270674	35.0	100.0	-150.0
-2.19	0.20764	14.426	4202	1.0	635800.0	84280.0	42660.0	821700.0	-851900.0	1615000.0	-145850.77967122075	45.0	135.0	-150.0
-2.8439	2.1666	13.387	4203	1.0	535700.0	-96330.0	91460.0	965000.0	-948000.0	2544000.0	-243660.3432297198	70.0	40.0	-110.0
-4.8046	0.319	13.632	4204	1.0	-1905000.0	-1570000.0	2145000.0	-3633000.0	2702000.0	130800.0	-2953706.6616215715	55.0	160.0	-70.0
-6.4714	-0.61106	16.155	4205	1.0	220600.0	236500.0	-28640.0	332600.0	-25460.0	-446600.0	378153.0858366123	75.0	360.0	10.0
-4.5565	0.76354	13.659	4206	1.0	9691.0	-1443000.0	1517000.0	-816400.0	417700.0	7543000.0	-3104363.7938305438	55.0	5.0	-70.0
0.40348	-1.9834	12.483	4207	1.0	463800.0	2440.0	-694400.0	239700.0	-745700.0	1463000.0	-659020.0328596847	85.0	170.0	100.0
-3.9533	-0.16051	16.804	4208	1.0	143600.0	105400.0	-256200.0	417600.0	-557500.0	757200.0	46514.27249840298	55.0	160.0	-80.0
-6.6106	1.0276	15.751	4209	1.0	444300.0	467700.0	-333500.0	603100.0	-354100.0	-522300.0	202248.17341181057	45.0	95.0	-140.0
-5.8589	1.2332	13.481	4210	1.0	-952400.0	-360200.0	1095000.0	-2161000.0	2119000.0	-2909000.0	-2023467.5708119026	60.0	20.0	-50.0
-5.514	-4.1439	14.253	4211	1.0	6559.0	-91640.0	117800.0	-331500.0	244600.0	-121300.0	122698.60448548823	35.0	115.0	-110.0
-5.5106	-0.19715	15.649	4212	1.0	375500.0	438400.0	-335900.0	656200.0	-344900.0	-489000.0	486023.88360031415	60.0	40.0	-30.0
-2.7508	-3.5741	15.186	4213	1.0	228200.0	300100.0	-78190.0	243300.0	58020.0	-440600.0	101297.89646078792	40.0	20.0	-60.0
-4.0407	-3.0249	15.756	4214	1.0	205300.0	215700.0	-69570.0	230400.0	43620.0	-347000.0	-68072.66577936546	30.0	60.0	-100.0
-2.0057	-1.4563	14.021	4215	1.0	608700.0	218200.0	-344900.0	1234000.0	-939300.0	914600.0	1046210.6148802722	20.0	100.0	0.0
-8.0194	5.4447	15.625	4216	1.0	349800.0	100600.0	-687000.0	302300.0	-207300.0	1050000.0	-200114.4848171516	40.0	160.0	-90.0
-7.0618	5.0969	11.813	4217	1.0	-4105000.0	-4283000.0	3239000.0	-3364000.0	1195000.0	10310000.0	-6614430.552947264	55.0	160.0	-50.0
-8.5208	4.4998	15.633	4218	1.0	445500.0	211900.0	-697300.0	321600.0	-315900.0	687300.0	-181769.68739842912	30.0	140.0	-120.0
-7.6513	5.4269	11.788	4219	1.0	-813200.0	-855500.0	1196000.0	981200.0	-980400.0	2143000.0	-315567.0396360341	85.0	290.0	-120.0
-5.6222	3.9692	16.009	4220	1.0	137500.0	118800.0	-345600.0	324400.0	-218500.0	1882000.0	-348896.9671529633	55.0	115.0	-100.0
-10.757	4.0898	13.301	4221	1.0	-282600.0	121200.0	163400.0	94230.0	39920.0	-234300.0	-84026.98988376555	40.0	5.0	-10.0
-9.9667	5.8864	15.617	4222	1.0	384000.0	174400.0	-473100.0	208200.0	-238900.0	292000.0	-64083.43526862417	50.0	165.0	-40.0
-7.4634	3.7615	13.49	4223	1.0	-1683000.0	-3084000.0	2140000.0	-3575000.0	952700.0	6961000.0	2082772.2839070382	15.0	40.0	20.0
-9.5014	5.3568	13.836	4224	1.0	215400.0	244300.0	-84550.0	34110.0	-136000.0	-460600.0	309842.7771425821	85.0	85.0	170.0
-11.523	6.0875	14.99	4225	1.0	322500.0	232000.0	-210000.0	162100.0	-51630.0	-140000.0	79666.91573553317	40.0	175.0	-50.0
-10.419	3.059	15.22	4226	1.0	-30410.0	177700.0	137100.0	214400.0	-18510.0	-245400.0	169141.51337323253	75.0	100.0	-140.0
-6.844	1.5834	16.092	4227	1.0	395600.0	370500.0	-493400.0	506300.0	-490000.0	15360.0	-422272.79003447894	80.0	125.0	100.0
-8.8733	3.3725	16.556	4228	1.0	323500.0	241900.0	-382300.0	239800.0	-300500.0	164300.0	635681.8206647369	35.0	20.0	-10.0
-10.005	5.0141	15.108	4229	1.0	403400.0	314600.0	-300200.0	267300.0	-228100.0	-117300.0	86247.77378067613	45.0	125.0	-160.0
-11.139	1.8156	13.474	4230	1.0	-430600.0	-101600.0	197700.0	65700.0	91350.0	-79950.0	168679.88006940097	75.0	5.0	-140.0
-6.6893	2.6267	13.573	4231	1.0	-1930000.0	-1809000.0	2415000.0	-2798000.0	1148000.0	1627000.0	-4919547.7813760135	85.0	145.0	-70.0
-9.2247	6.0656	14.278	4232	1.0	754600.0	339000.0	-767900.0	543600.0	-501700.0	616600.0	494090.99123836914	70.0	70.0	-100.0
-7.0658	5.404	15.497	4233	1.0	241900.0	81980.0	-652500.0	355100.0	-132300.0	1599000.0	406897.70251756883	65.0	25.0	120.0
-8.9334	4.2564	12.026	4234	1.0	-731900.0	-45680.0	522500.0	160600.0	147700.0	-470900.0	75180.82135934406	45.0	345.0	-100.0
-10.672	3.4874	15.372	4235	1.0	64360.0	207800.0	48360.0	198200.0	-57060.0	-187000.0	274941.2594419337	45.0	120.0	-100.0
-8.1923	3.91	14.397	4236	1.0	642600.0	175000.0	-96460.0	228000.0	-325600.0	1184000.0	50444.665656642464	65.0	335.0	-150.0
-10.742	5.7587	17.315	4237	1.0	243700.0	101000.0	-324200.0	102300.0	-129100.0	284500.0	36160.43846459972	80.0	260.0	0.0
-6.7809	7.1003	13.435	4238	1.0	356800.0	9260.0	-693200.0	214600.0	16620.0	2847000.0	-14791.251242020051	35.0	120.0	-130.0
-8.069	6.9491	12.296	4239	1.0	998300.0	317700.0	-1555000.0	806900.0	-886500.0	2432000.0	-231952.56300690165	75.0	15.0	-90.0
-8.0012	8.2028	14.674	4240	1.0	246100.0	-10380.0	-485800.0	225400.0	202600.0	1485000.0	644859.6798727138	90.0	50.0	-100.0
-10.457	2.7841	14.918	4241	1.0	-102600.0	144200.0	178600.0	202600.0	10880.0	-248200.0	307552.0584988198	60.0	155.0	-80.0
-15.807	9.5718	13.607	4242	1.0	-47520.0	7326.0	-1417.0	55490.0	23710.0	-1723.0	59359.30721995677	40.0	160.0	-110.0
-12.581	8.2625	13.161	4243	1.0	-105300.0	-24730.0	73370.0	-195400.0	182500.0	-285100.0	-125028.28344353416	80.0	265.0	180.0
-12.274	10.025	14.548	4244	1.0	343400.0	52910.0	-361500.0	222400.0	-20310.0	438500.0	-12776.172809561824	40.0	125.0	-100.0
-11.583	8.6062	16.495	4245	1.0	236700.0	21820.0	-332500.0	92770.0	-22400.0	415100.0	36505.829592535636	60.0	130.0	-70.0
-11.646	6.5767	17.449	4246	1.0	223100.0	81570.0	-278800.0	84740.0	-88350.0	235900.0	146781.30638897343	20.0	45.0	-40.0
-13.735	8.8506	14.304	4247	1.0	-10680.0	-8570.0	40210.0	-47260.0	141800.0	-295200.0	60124.02798711628	50.0	165.0	-40.0
-14.12	7.9458	13.242	4248	1.0	-110200.0	-30530.0	11560.0	-29840.0	40680.0	-56170.0	-17777.45507754088	80.0	120.0	110.0
-11.717	9.3492	13.377	4249	1.0	322100.0	102100.0	-603800.0	643000.0	-309500.0	832400.0	-76684.73379731359	50.0	115.0	-100.0
-11.234	6.316	15.241	4250	1.0	346400.0	210000.0	-315200.0	185200.0	-130100.0	1854.0	-112826.33505608277	25.0	30.0	110.0
-14.713	11.208	12.9	4251	1.0	-126400.0	-66230.0	88240.0	21140.0	55370.0	-58370.0	67492.44097943515	85.0	340.0	-100.0
-11.786	9.0056	15.99	4252	1.0	262700.0	24450.0	-338600.0	115200.0	-14720.0	429700.0	-75554.71937388877	85.0	335.0	-140.0
-12.206	10.582	13.899	4253	1.0	335500.0	16170.0	-381000.0	221700.0	-36950.0	522600.0	360631.5590427288	75.0	80.0	-100.0
-14.333	11.202	14.77	4254	1.0	265500.0	51340.0	-227700.0	163300.0	-9328.0	218300.0	-7183.234555588766	35.0	90.0	-140.0
-15.409	7.8351	15.482	4255	1.0	84350.0	50870.0	-22670.0	71580.0	17020.0	-6745.0	62017.661849704986	30.0	330.0	-95.0
-16.246	9.484	13.851	4256	1.0	-18210.0	18100.0	-860.2	64130.0	22250.0	7597.0	36684.310011825786	15.0	165.0	-150.0
-13.236	6.989	15.628	4257	1.0	212600.0	115800.0	-120800.0	98990.0	-5758.0	-49970.0	131874.58312580723	55.0	15.0	-15.0
-13.71	10.967	15.557	4258	1.0	228400.0	17080.0	-240600.0	122600.0	16260.0	245300.0	175779.20787970963	70.0	125.0	-120.0
-14.224	7.8123	11.642	4259	1.0	-190500.0	-1664.0	-25810.0	40110.0	-8977.0	-7934.0	22828.903473762257	10.0	150.0	110.0
-17.425	7.422	15.654	4260	1.0	32620.0	36370.0	-13110.0	65350.0	3806.0	36050.0	46090.59253544966	30.0	140.0	-90.0
-14.391	11.448	16.498	4261	1.0	172200.0	-1277.0	-189900.0	78820.0	29870.0	179800.0	12022.39180183263	85.0	135.0	170.0
-11.791	8.8983	17.416	4262	1.0	188500.0	3341.0	-285600.0	71250.0	10110.0	380100.0	121460.22138660152	70.0	125.0	-100.0
-10.451	10.15	16.099	4263	1.0	190200.0	-29150.0	-302900.0	153700.0	155100.0	596900.0	74188.9310387514	45.0	350.0	-60.0
-16.233	8.5256	14.172	4264	1.0	-10520.0	23820.0	4381.0	63580.0	22070.0	15920.0	47167.79485832136	25.0	120.0	-120.0
-13.872	12.223	14.658	4265	1.0	217400.0	19640.0	-231900.0	151100.0	52760.0	233600.0	-39099.52256305133	10.0	100.0	-120.0
-10.467	10.269	10.798	4266	1.0	-724600.0	-1363000.0	592400.0	-1426000.0	810800.0	3728000.0	-65175.07997507299	30.0	140.0	-120.0
-13.181	4.5152	12.613	4267	1.0	-244800.0	-9967.0	72890.0	31810.0	18200.0	-7704.0	5418.297137588481	90.0	320.0	-90.0
19.23	4.2934	6.0947	4268	1.0	-20800.0	19010.0	14960.0	93510.0	5869.0	31940.0	44757.46317796094	55.0	110.0	-150.0
-11.803	-16.361	7.7667	4269	1.0	39350.0	-45020.0	-10980.0	-39500.0	-25410.0	40630.0	-71635.71187182344	45.0	155.0	-80.0
5.8581	15.175	5.6964	4270	1.0	-32410.0	-203900.0	34250.0	-166200.0	11630.0	115300.0	22431.76842974159	15.0	145.0	-40.0
2.3715	-12.448	1.5542	4271	1.0	111500.0	40640.0	6412.0	33400.0	-23550.0	21830.0	26664.541898039894	50.0	165.0	-100.0
-16.606	-6.8663	0.92029	4272	1.0	21480.0	-70860.0	-17520.0	66940.0	-15570.0	19820.0	19141.482356101224	60.0	165.0	-90.0
17.504	1.3275	6.0406	4273	1.0	22420.0	34080.0	45110.0	102700.0	-329.1	50790.0	70130.30214276713	80.0	220.0	-10.0
-25.197	-8.9405	1.1357	4274	1.0	-27340.0	-50070.0	-6212.0	41300.0	-4074.0	17100.0	-36901.8313834628	30.0	105.0	-100.0
2.4979	-0.45514	8.0387	4275	1.0	-1731000.0	-2457000.0	3066000.0	-941700.0	575700.0	6358000.0	-1429893.8975137188	40.0	160.0	-80.0
-30.567	-29.727	0.17938	4276	1.0	6248.0	-27230.0	-3504.0	-3571.0	-4150.0	11950.0	-6763.6200321694805	90.0	300.0	90.0
9.2394	13.027	5.1916	4277	1.0	-100100.0	-204500.0	17340.0	-60960.0	-11930.0	77020.0	-224270.7905789304	45.0	150.0	-80.0
5.9791	-5.2168	7.1319	4278	1.0	223900.0	245600.0	-143400.0	177300.0	-31150.0	-199200.0	405588.8555651648	70.0	95.0	-120.0
