n	x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
3894	-8.222485982959531	3.800108417777132	14.108558464912852	1.0	1119000.0	238700.0	-1647000.0	111900.0	-826300.0	1220000.0	1798239.478426639	40.0	315.0	-90.0
3895	-5.400163114475818	6.70384384119278	12.894391271387066	1.0	-332500.0	-303300.0	907400.0	-593100.0	125500.0	556800.0	-704772.2922032597	55.0	145.0	-90.0
3896	-8.130490148562451	1.6699131137277532	9.573318012453088	1.0	377100.0	1691.0	-30930.0	42070.0	144800.0	3602000.0	-313244.1909026016	80.0	210.0	-30.0
3897	-6.681401325001074	4.250013393957611	13.580715657691211	1.0	-680300.0	-624800.0	59700.0	-532700.0	-46850.0	-122400.0	-364532.2556181041	15.0	150.0	-100.0
3898	-6.515469269773504	7.053242248285479	14.566555322596528	1.0	856600.0	393800.0	-1819000.0	969200.0	-1029000.0	3220000.0	-133319.1632267256	65.0	80.0	-130.0
3899	-9.368933415801568	4.858279375755799	14.49970903330396	1.0	173500.0	7578.0	-412900.0	260200.0	124000.0	2056000.0	941609.5107877078	20.0	25.0	-25.0
3900	-7.395780511027239	6.89211737605891	15.487907103633306	1.0	762300.0	577800.0	-436400.0	628500.0	-331000.0	-418200.0	487202.0174981735	90.0	65.0	160.0
3901	-9.2053680264772	12.23926376856439	11.944692773816024	1.0	195300.0	7310.0	-509700.0	228100.0	22580.0	1468000.0	-210945.48447684292	55.0	190.0	-50.0
3902	-13.625997195453268	11.02199901607059	12.88604108159932	1.0	150900.0	-59.63	-203800.0	244400.0	223800.0	466500.0	34007.375260919594	25.0	115.0	-90.0
3903	-12.140878767861947	9.993469733523009	11.343276987001598	1.0	-658400.0	-1105000.0	610100.0	-1063000.0	317700.0	2380000.0	154581.22417079285	35.0	90.0	-70.0
3904	-9.597264955721643	9.2052755692882	14.440421847822366	1.0	-220500.0	-189400.0	-3340.0	-164200.0	-52110.0	267900.0	-172408.36084167892	80.0	15.0	0.0
3905	-10.449025793789945	7.963693857023572	12.990955482986347	1.0	346900.0	378.3	-487900.0	231500.0	122600.0	965900.0	51830.55762985733	60.0	120.0	-110.0
3906	-11.83452808467326	8.623579000658477	15.277684832551447	1.0	373100.0	-245800.0	-327300.0	14860.0	-305400.0	2097000.0	-571459.4198400085	60.0	115.0	-120.0
3907	-11.043270252070531	7.2992366995668	14.578180622451889	1.0	344600.0	72640.0	-379000.0	173100.0	-69580.0	425300.0	93014.80912331707	45.0	30.0	-60.0
3908	-12.22807366114526	9.118470753456988	13.84705685408435	1.0	536500.0	259300.0	-487600.0	389600.0	-227700.0	281100.0	649500.8966525262	55.0	15.0	-15.0
3909	-13.40976031902977	7.627571470524814	14.147529815152549	1.0	505500.0	176200.0	-441700.0	491100.0	-256500.0	477900.0	611719.3385022988	50.0	10.0	-50.0
3910	-12.361113757517217	6.960165184406383	13.63124310146586	1.0	-993.3	6757.0	20500.0	-52860.0	92160.0	-133700.0	14646.424552885557	50.0	90.0	-70.0
3911	-12.875937510426136	7.328209832457711	14.575311963331686	1.0	-44430.0	-2479.0	14530.0	-147600.0	101100.0	-230800.0	-45523.11568296993	70.0	110.0	120.0
3912	-12.549708023008344	6.933014863565504	13.709979092793152	1.0	150000.0	81670.0	-23050.0	10120.0	107300.0	-205200.0	222751.25183360974	50.0	110.0	-130.0
3913	-10.449007538709594	8.757746594459565	12.832340284007934	1.0	-20810.0	9773.0	18410.0	-109400.0	86360.0	-178300.0	-77437.87093908485	80.0	195.0	-20.0
3914	-14.644187897623668	9.7148852241113	15.46655922171418	1.0	517800.0	29950.0	-739700.0	180200.0	-213300.0	1410000.0	523501.0116994391	30.0	10.0	140.0
3915	-11.344075851306782	10.317263572089042	12.9188482174784	1.0	215600.0	78470.0	-147300.0	110400.0	-19880.0	-11130.0	-94054.03988258817	70.0	115.0	110.0
3916	-13.649608237281836	9.748119512152035	14.452518212689982	1.0	364200.0	-41990.0	-434700.0	234000.0	-32700.0	708000.0	-101757.69209258005	45.0	105.0	-120.0
3917	-14.31515822778598	7.870441863515385	12.821487301789825	1.0	318800.0	124000.0	-128100.0	219300.0	13300.0	98180.0	205931.27649302088	85.0	330.0	-80.0
3918	-12.290657826122766	9.118822676659008	12.05952668663365	1.0	-133000.0	-26740.0	2769.0	-10910.0	24450.0	-35250.0	-68554.7653177816	40.0	110.0	0.0
3919	-13.949802215249674	10.838697277851768	10.584333853887046	1.0	-111100.0	-130100.0	80350.0	-280600.0	204500.0	13720.0	-168422.35766674086	90.0	15.0	-30.0
3920	-13.97928232509926	10.621873558582136	13.037267539865445	1.0	-36330.0	20830.0	12500.0	110700.0	-7198.0	82160.0	62447.47217909388	70.0	40.0	-40.0
3921	-12.994234253635565	8.046953106889415	14.351938526740453	1.0	-93250.0	-66600.0	199000.0	143600.0	70510.0	-126100.0	143022.8706525023	55.0	165.0	-80.0
3922	-14.393419363958447	10.600501696784487	12.216133062451766	1.0	80760.0	99420.0	-30510.0	-75980.0	137000.0	-356100.0	114536.77258423071	50.0	85.0	-170.0
3923	-13.185381069068432	9.024153204640548	12.574676370469946	1.0	-94590.0	-37740.0	30620.0	37620.0	27910.0	-28970.0	-32310.57603267071	55.0	110.0	-150.0
3924	-12.461233370595853	8.772038009787689	14.676986515821309	1.0	-148600.0	-85230.0	61050.0	-137700.0	100700.0	-95190.0	-124427.82693207356	50.0	135.0	-80.0
3925	-12.506961891412688	10.666618428378356	11.934650224776655	1.0	450700.0	152500.0	-370800.0	342900.0	-183700.0	260300.0	210591.9307556169	70.0	320.0	-130.0
3926	-14.98625051548635	7.270875722597208	13.602744397604903	1.0	-743200.0	-1202000.0	902900.0	-1370000.0	513000.0	3077000.0	-2565462.1797081484	80.0	150.0	-50.0
3927	1.385414465161107	-4.915890736692576	14.50691197174979	1.0	-82190.0	-1858.0	17970.0	28070.0	26180.0	5134.0	-69872.5026856323	75.0	80.0	-140.0
3928	2.6060911629274592	-7.824206409931909	13.870104499014229	1.0	380800.0	262300.0	-295800.0	751300.0	-745800.0	1346000.0	1098634.4081738982	30.0	25.0	-70.0
3929	2.6443832327036976	-6.7589727565264965	13.29336244987606	1.0	-383900.0	-271000.0	93430.0	-476200.0	523900.0	234500.0	-623975.1495717394	45.0	355.0	-120.0
3930	2.742477878651025	-6.051121726355726	14.895863045891469	1.0	-987900.0	-1333000.0	941300.0	-599800.0	217200.0	3795000.0	1348354.723602558	70.0	55.0	10.0
3931	1.4867702940188747	-6.359850812027183	15.41381097462459	1.0	202000.0	44550.0	96470.0	490100.0	-501800.0	660600.0	613155.7690221728	35.0	120.0	30.0
3932	3.1140845177233745	-7.277658210376572	15.546288815275636	1.0	128700.0	159800.0	-219400.0	500300.0	-405900.0	434300.0	240754.2150789011	45.0	20.0	-110.0
3933	3.822435381321585	-6.45929670854786	12.668693583903378	1.0	115100.0	12580.0	56800.0	399500.0	-373400.0	284400.0	524631.6526155291	55.0	60.0	0.0
3934	4.387201946765675	-10.136978005639923	13.603299651388696	1.0	-149400.0	-213500.0	247000.0	983900.0	-770800.0	313800.0	-102361.71730512261	45.0	135.0	-80.0
3935	4.299409750619451	-6.28864138374277	12.41772561636107	1.0	51180.0	73030.0	-30320.0	169800.0	-51090.0	3961.0	73074.8551566439	10.0	360.0	-110.0
3936	3.84028145228098	-8.74829151202824	14.757538490417344	1.0	-146500.0	-139600.0	238200.0	888600.0	-619600.0	174000.0	320906.8781496278	50.0	160.0	-90.0
3937	0.6294949764421462	-5.520219534228474	16.871223209259234	1.0	61380.0	40930.0	-44330.0	325600.0	-147100.0	-17120.0	196747.86541088682	50.0	150.0	-100.0
3938	2.134271594580045	-6.893144127100042	12.076049157962466	1.0	72030.0	69600.0	-142000.0	293600.0	-320300.0	362900.0	-14275.491700049082	75.0	340.0	-100.0
3939	2.0548943043828944	-7.976357920875619	14.511793541000223	1.0	51240.0	16380.0	-313.6	-631500.0	309000.0	-2044.0	-431743.72408142715	60.0	60.0	-40.0
3940	0.0882348328702128	-7.070014432909964	11.728907751534058	1.0	70690.0	196000.0	-33540.0	-89070.0	238100.0	-772500.0	49789.4731430735	75.0	45.0	-150.0
3941	4.256090106457253	-8.058448316215097	12.65423638223597	1.0	-25820.0	-138800.0	-41570.0	-438600.0	11780.0	-116200.0	-134180.68756937137	70.0	110.0	-100.0
3942	4.098631593660402	-7.356437073065173	12.569087484277375	1.0	115800.0	133600.0	-119600.0	394300.0	-77600.0	-129800.0	136959.52182995086	90.0	360.0	-100.0
3943	4.505888398197668	-4.039927695158767	13.42703845308399	1.0	261500.0	252100.0	-249900.0	720100.0	-166900.0	-362000.0	459162.54009182326	75.0	330.0	80.0
3944	1.842272574866592	-7.291567427179052	12.570937364577157	1.0	176300.0	-116800.0	193600.0	347700.0	-397100.0	409000.0	-63720.247340402435	80.0	100.0	-170.0
3945	0.7163506020488787	-6.939987309798284	15.070662213131447	1.0	4059.0	-19090.0	13270.0	-584800.0	238800.0	-167700.0	-409006.5066240021	85.0	135.0	170.0
3946	2.39268193021447	-4.985324382687985	11.902420502740526	1.0	196400.0	271200.0	-65550.0	393700.0	-34410.0	-472700.0	-43753.40484905246	10.0	330.0	-110.0
3947	3.029208141791908	-7.365964369026298	10.387351955129654	1.0	-4921000.0	-6359000.0	4102000.0	-4831000.0	619200.0	13290000.0	-4796132.465635574	35.0	125.0	-120.0
3948	2.379061532195581	-7.677019676366403	11.679430935224572	1.0	142000.0	112300.0	-144000.0	-11730.0	52320.0	33380.0	4106.65527057187	35.0	110.0	-80.0
3949	2.811223793057789	-4.944250360829956	13.95175369677122	1.0	139900.0	117700.0	-75130.0	-239400.0	86670.0	-33660.0	139737.15307298995	55.0	115.0	-110.0
3950	5.127159720138753	-10.463255103212289	13.178549600157003	1.0	242000.0	-32730.0	172100.0	512900.0	-684800.0	1139000.0	107253.60888146747	80.0	110.0	170.0
3951	1.629400112654774	-4.1322772139516255	13.373466877388054	1.0	51070.0	50560.0	-20790.0	176100.0	-58210.0	12270.0	36902.79524222229	45.0	100.0	-90.0
3952	1.1564357005845771	-5.128770341471671	13.726781633153712	1.0	228400.0	-2202.0	-388400.0	463100.0	-640500.0	2403000.0	-65013.23965485593	75.0	100.0	-110.0
3953	-0.1955931367399118	-4.583215773457045	17.09748865253367	1.0	1229000.0	620400.0	-1149000.0	1183000.0	-1754000.0	1940000.0	2806156.22783387	35.0	45.0	0.0
3954	0.0960555977276746	0.8082095231399299	14.85381293388089	1.0	92780.0	70940.0	-170900.0	286400.0	-309700.0	351100.0	-50461.530787038944	55.0	100.0	-100.0
3955	0.2846586053186145	-1.7770660849958044	13.73650145812127	1.0	432800.0	-19520.0	272700.0	291900.0	-327100.0	1242000.0	-33530.99654161761	70.0	60.0	-60.0
3956	-1.749769226901137	-4.307604016092986	12.422742303986691	1.0	395500.0	-29790.0	-298200.0	541800.0	-661400.0	1062000.0	-294113.8730268002	50.0	110.0	-140.0
3957	-4.479974366922777	-1.2971602559781068	12.19236343685148	1.0	-168800.0	128200.0	79980.0	-249400.0	158900.0	-350700.0	-134052.96034058987	15.0	170.0	-150.0
3958	-2.460051114368864	-1.114461560096025	13.905976650062913	1.0	-382300.0	-573500.0	140500.0	-1488000.0	311300.0	-522900.0	-1228115.9422986216	55.0	5.0	30.0
3959	-3.741240585703864	-1.1433035551861548	14.076814609248466	1.0	616700.0	262700.0	-628500.0	1532000.0	-1088000.0	1172000.0	1373719.9558528455	70.0	145.0	-130.0
3960	-1.6452297522512422	-3.886663420993501	11.45206708400611	1.0	-777100.0	-568400.0	753500.0	-1338000.0	1164000.0	-445800.0	-181551.57168923534	55.0	95.0	-140.0
3961	0.8342079877567605	1.2182516028733994	13.50825124231652	1.0	4544.0	62600.0	116800.0	-363200.0	183100.0	-245400.0	-394923.9136631887	15.0	0.0	-90.0
3962	-3.735398562223744	-3.181699929351651	16.142416675681453	1.0	458400.0	9714.0	301100.0	286600.0	-221200.0	1337000.0	344549.9063029722	35.0	20.0	-60.0
3963	-2.658322177265517	-2.193549066285861	12.25839494926847	1.0	196700.0	209800.0	-124900.0	283900.0	-68610.0	-231800.0	-55773.13598611865	30.0	70.0	-60.0
3964	-0.1840291869486511	-4.363758204638255	13.373917125457217	1.0	107400.0	-2930.0	76320.0	-1040000.0	436000.0	-544700.0	-406027.10412667773	70.0	150.0	-60.0
3965	-4.277781479197193	-2.0231802236733625	13.288128383686196	1.0	-72210.0	212000.0	185800.0	-239600.0	424100.0	-1426000.0	158206.4466847172	70.0	45.0	-110.0
3966	-1.1346531446532455	-2.537164978410354	14.604643327746652	1.0	-216900.0	-283400.0	183000.0	-1177000.0	530800.0	-699700.0	-36659.63171656756	35.0	120.0	-80.0
3967	-2.969624221599911	-2.506339787433351	11.42393224949335	1.0	514700.0	166100.0	-388800.0	795900.0	-543700.0	439800.0	210435.81668333884	50.0	120.0	-120.0
3968	-2.1039750088710587	-1.352501500755512	14.366306922719382	1.0	14920.0	-117500.0	105500.0	-876300.0	185800.0	-337100.0	-793557.2761530656	85.0	200.0	-35.0
3969	-2.8545873470812237	-2.475722824502652	15.279417665814588	1.0	588400.0	207500.0	-316300.0	1071000.0	-856100.0	836200.0	514253.44653137494	80.0	130.0	-20.0
3970	-2.790500867260913	-2.3945681942464976	11.888366098360445	1.0	313700.0	323400.0	-330400.0	604300.0	-338100.0	-203300.0	511257.5123817067	60.0	105.0	-120.0
3971	-1.0907780711465906	-0.7932312916733103	12.385306348538036	1.0	80410.0	-24750.0	103600.0	-921900.0	274200.0	-442600.0	-503101.7171069177	60.0	140.0	-120.0
3972	-0.2042932762284351	-0.9993654274532524	14.49768521158366	1.0	505600.0	-125200.0	-408600.0	1435000.0	-1464000.0	1484000.0	1746758.2297838526	55.0	45.0	-40.0
3973	-5.279813081171545	-1.8764965670311995	13.55397974807084	1.0	443100.0	-34350.0	-61770.0	533800.0	-609300.0	1041000.0	3152.745891063125	70.0	90.0	-150.0
3974	2.4073954769444725	-3.5871144692544785	10.192804673476257	1.0	-263400.0	-394700.0	241200.0	-923200.0	465500.0	-394100.0	-393095.7022754446	35.0	60.0	-50.0
3975	-1.1721880452385434	-1.313419503906457	13.90326953329637	1.0	-1942000.0	-2547000.0	2194000.0	-795000.0	637500.0	8850000.0	-467957.215471759	70.0	35.0	-20.0
3976	-2.496656071024609	-1.808592823803146	14.919984619266591	1.0	604000.0	98980.0	-247500.0	946900.0	-910400.0	901200.0	416542.81181402365	60.0	120.0	-90.0
3977	-4.014982208839734	-1.3509984956431211	12.842491119036346	1.0	477900.0	267400.0	-316900.0	889100.0	-660800.0	494300.0	74994.29762056103	40.0	165.0	-50.0
3978	-1.409217301723358	-1.2073234869122442	14.246910732471129	1.0	-308900.0	-424000.0	256000.0	-1581000.0	616100.0	-842500.0	-249943.68755801406	90.0	305.0	-100.0
3979	-3.70756137332633	3.459692147535565	14.500121432293811	1.0	578600.0	99070.0	-190500.0	903800.0	-829900.0	905100.0	1228172.2927377135	25.0	360.0	-10.0
3980	-3.1925932511659925	3.124168171315146	11.525626565472145	1.0	388100.0	115300.0	181100.0	547500.0	-484500.0	2537000.0	-190017.7751220679	45.0	135.0	-95.0
3981	-7.438890870215783	1.9130771532024011	12.109510870690414	1.0	65200.0	-744600.0	786800.0	-66810.0	-1118000.0	3533000.0	-1165174.4943835193	35.0	130.0	-120.0
3982	-5.601651802164922	2.550572134725458	12.906148528940076	1.0	-1358000.0	-846100.0	443700.0	-682900.0	291900.0	-629900.0	-321329.2179713291	40.0	175.0	-80.0
3983	-7.217360958001988	4.034186167658228	12.66575276333988	1.0	-3274000.0	-5240000.0	4643000.0	-5799000.0	2305000.0	11410000.0	-1249944.8095939597	50.0	5.0	-130.0
3984	-10.034707055926102	3.8946288744879647	15.194043305048414	1.0	-1889000.0	-2468000.0	3355000.0	-3324000.0	1357000.0	4200000.0	-4079619.709465489	65.0	165.0	-40.0
3985	-5.7298174829599136	3.487155020220308	12.930350306204286	1.0	176400.0	301100.0	-8586.0	270800.0	-123900.0	-284400.0	-50917.653284986285	5.0	340.0	-40.0
3986	-4.204054908292614	2.9146986442509104	14.02165567944908	1.0	1804000.0	306500.0	-1973000.0	-463800.0	-314000.0	6176000.0	-594648.8919582474	85.0	90.0	100.0
3987	-6.412098711672222	2.518862806887016	14.971167511313146	1.0	486500.0	128600.0	-94680.0	857300.0	-894900.0	3044000.0	2818160.228916277	40.0	55.0	60.0
3988	-6.575276109981648	2.0427540838889087	16.566056687183785	1.0	779100.0	539500.0	-969700.0	1139000.0	-912100.0	1515000.0	664725.2799783946	25.0	165.0	50.0
3989	-4.795107281767197	2.5902671178532963	13.31222916597025	1.0	255900.0	214700.0	-540500.0	362400.0	-506400.0	743000.0	1181613.7547512439	5.0	340.0	-40.0
3990	-4.476887455420514	5.009640426831742	12.395090650721798	1.0	657600.0	-83730.0	-677000.0	1310000.0	-1988000.0	4200000.0	-579043.9632129605	90.0	340.0	-30.0
3991	-3.878473721633674	2.300496788888424	12.912110518519	1.0	245100.0	-487900.0	44520.0	-154400.0	-806700.0	4342000.0	-1651120.7420675424	45.0	160.0	-90.0
3992	-6.449159880375593	3.536811305417799	14.121330838423363	1.0	498300.0	-311400.0	-407900.0	1178000.0	-1723000.0	3853000.0	48021.12061985697	70.0	135.0	-70.0
3993	-5.268314436067281	3.671517986672101	13.097720391899363	1.0	1214000.0	668500.0	-1394000.0	1235000.0	-1216000.0	2900000.0	1330125.9497464458	75.0	160.0	-30.0
3994	-9.23726057263535	2.914632460694936	14.59621710235044	1.0	612600.0	-33350.0	-844100.0	603300.0	-1113000.0	5567000.0	-435541.3541574137	70.0	115.0	-130.0
3995	-7.659953815274089	3.798635021715142	13.89951302830428	1.0	-208500.0	148800.0	339700.0	232900.0	79810.0	-602100.0	186538.6603659741	25.0	110.0	-140.0
3996	-2.5822378918260025	1.7608111298331697	13.077162514115914	1.0	45350.0	-1327000.0	1104000.0	-1202000.0	389900.0	5511000.0	-1858229.4486272035	60.0	10.0	-10.0
3997	-6.823667482961396	2.686800235181065	11.016734771106137	1.0	411600.0	-144500.0	32490.0	1193000.0	-1028000.0	2668000.0	-270824.8487093821	35.0	180.0	-70.0
3998	-5.829411818759343	2.680812047460079	14.895356685104614	1.0	-1198000.0	-824200.0	540300.0	-821000.0	220100.0	-296300.0	-284249.73014883476	30.0	90.0	-150.0
3999	-8.245957451975492	2.1710218453504613	13.35779836536198	1.0	632400.0	413500.0	-752800.0	1003000.0	-844600.0	2126000.0	1972248.8453466601	70.0	275.0	150.0
4000	-5.707820267286079	4.891936374303612	10.879825516997853	1.0	-1064000.0	-372200.0	505600.0	-215500.0	289800.0	-713400.0	-1006909.4590863591	30.0	350.0	-50.0
4001	-6.007741145426954	3.9180675207812192	14.236400834412937	1.0	-6144000.0	-9338000.0	5528000.0	-8845000.0	2056000.0	21650000.0	-13402731.582391106	45.0	150.0	-70.0
4002	-6.25772829653723	1.9438104955098847	11.38434678018784	1.0	633600.0	402200.0	-927200.0	799100.0	-716600.0	3073000.0	-255715.0466310371	75.0	50.0	-90.0
4003	-5.2169713534782645	4.043782369178712	13.32423814543238	1.0	-1280000.0	-1149000.0	475400.0	-1336000.0	216300.0	-309800.0	-522760.7873699302	45.0	75.0	-180.0
4004	-8.36391969706547	1.9347829407656711	13.577599019183744	1.0	538600.0	183700.0	-639900.0	653700.0	-784500.0	4324000.0	473899.1711189163	65.0	60.0	-20.0
4005	-8.391811131879868	8.092155517705105	10.29975982002404	1.0	-936400.0	-329700.0	485000.0	-165100.0	277000.0	-597200.0	-982844.8693387841	30.0	5.0	10.0
4006	-12.07859774618904	8.155839270666574	16.0517027053432	1.0	-3316000.0	-3591000.0	1953000.0	-3754000.0	1251000.0	7976000.0	-3670664.547576165	50.0	10.0	-100.0
4007	-10.473061552848984	9.696652076561229	15.0814404708777	1.0	278700.0	76460.0	-328200.0	119000.0	-83370.0	258700.0	123493.45110453787	80.0	35.0	-80.0
4008	-10.90687359871919	3.744179426167473	13.868501133527706	1.0	283300.0	-6158.0	-379200.0	188200.0	110200.0	678200.0	-169862.09428150987	40.0	120.0	-40.0
4009	-10.800334420455249	8.074308789293866	11.969631167258845	1.0	-230900.0	126000.0	161700.0	127900.0	36120.0	-197700.0	-129130.57964316137	90.0	320.0	60.0
4010	-13.449017605411337	8.06177252730156	14.073816204059469	1.0	-140700.0	-363700.0	1846.0	-597500.0	152400.0	128700.0	263647.4366897547	85.0	95.0	10.0
4011	-10.755428308385229	5.656022505984913	13.796199053719745	1.0	11180.0	-1133.0	18330.0	-98950.0	117500.0	-217700.0	8978.313461833603	55.0	165.0	-70.0
4012	-11.101170732302403	8.557450578991908	15.225718913424592	1.0	83500.0	207200.0	-36790.0	-9713.0	20260.0	-368300.0	-51200.96346458983	35.0	135.0	-170.0
4013	-10.690041592945072	5.81560378628768	14.411792967848813	1.0	339900.0	46360.0	-415100.0	170200.0	-36460.0	583400.0	-51921.32635308443	60.0	175.0	-70.0
4014	-13.178546038921692	8.37019942007389	12.690709253758008	1.0	376000.0	347400.0	-182900.0	236600.0	-44800.0	-306200.0	425847.99339379737	35.0	350.0	-70.0
4015	-10.98046108965159	9.540071646586854	18.018833700366017	1.0	-132100.0	-54930.0	28890.0	-121100.0	77720.0	-123900.0	-59369.98928192067	40.0	135.0	-90.0
4016	-11.494107018544923	3.767091811777639	13.298384263219504	1.0	144300.0	-20670.0	-265600.0	74380.0	71020.0	463700.0	-33060.56719376985	45.0	190.0	-30.0
4017	-10.972033006563835	9.571719111510394	9.618062999444472	1.0	-291800.0	55580.0	150100.0	79170.0	47060.0	-124800.0	-35623.99294894507	90.0	35.0	-70.0
4018	-10.52772278030154	7.921982536123359	13.047948979309863	1.0	-106400.0	160700.0	-168700.0	203400.0	-130400.0	49170.0	183006.337977477	60.0	175.0	-60.0
4019	-13.85354228996721	9.425743377813063	14.445355644597702	1.0	429400.0	-498900.0	55460.0	-623100.0	56420.0	2691000.0	-247909.48152250453	65.0	25.0	10.0
4020	-11.572244934973888	7.200033097487945	15.954122693141954	1.0	153500.0	84080.0	5067.0	94130.0	84900.0	-241500.0	22204.24966038736	20.0	150.0	-150.0
4021	-10.868610879185274	9.961714869699076	15.167168612262168	1.0	296800.0	110300.0	-346100.0	132800.0	-118200.0	221100.0	24276.97151676557	50.0	160.0	-80.0
4022	-12.035854700013878	6.261276067209396	13.133972850722705	1.0	271600.0	-7577.0	-352400.0	189000.0	111600.0	602100.0	-53722.67730212545	50.0	30.0	-80.0
4023	-10.68082957122682	7.251420483497127	14.369596471983254	1.0	-65290.0	20010.0	25420.0	-120400.0	51020.0	-195000.0	-111747.39049992981	60.0	40.0	-30.0
4024	-9.803812705502448	5.846996156375601	11.131701294605408	1.0	632400.0	281600.0	-547900.0	472700.0	-277000.0	447200.0	796011.626135285	70.0	110.0	-90.0
4025	-13.562293579051962	7.673534738994652	12.15302769544746	1.0	-702200.0	-224600.0	287200.0	-23910.0	9018.0	-346800.0	-68952.06109881602	20.0	145.0	-100.0
4026	-14.688923541767526	9.973006249903424	12.63612772673294	1.0	-181000.0	-20830.0	-6126.0	-21500.0	8431.0	-55260.0	-19750.37706944754	65.0	5.0	-10.0
4027	-10.311807748923286	9.506846915019592	11.73798210356922	1.0	-104900.0	-31310.0	28750.0	16130.0	44390.0	-74070.0	-23807.290502858872	55.0	130.0	-110.0
4028	-12.39610632441716	6.87071033489283	12.63486155188155	1.0	925100.0	28580.0	-682800.0	-491700.0	202300.0	642800.0	620558.1263956912	85.0	40.0	-100.0
4029	-12.57234156287638	9.880983908866623	12.642341312184932	1.0	-154300.0	-25650.0	22000.0	-107400.0	34990.0	-161000.0	-52060.70667309147	60.0	15.0	-70.0
4030	-7.348828715840349	5.857450487301504	13.326495122115608	1.0	-325400.0	-701900.0	682400.0	-699700.0	431200.0	1792000.0	-1468489.746515135	70.0	125.0	-70.0
4031	-16.284348651479537	12.352345489341133	13.005969595031916	1.0	730300.0	115100.0	-1505000.0	285400.0	-671900.0	2169000.0	1114095.4195437846	80.0	145.0	-80.0
4032	-14.791639982003224	12.386902949099351	14.762379260333802	1.0	65070.0	53360.0	-25040.0	119200.0	-174.4	2437.0	65839.76367946668	85.0	5.0	-100.0
4033	-13.1628370401987	13.296829895844628	14.27710777246118	1.0	207200.0	21460.0	-195800.0	127600.0	36100.0	153800.0	121410.29022096955	60.0	110.0	-150.0
4034	-16.289075472541704	12.635114277444632	13.56747283168145	1.0	160700.0	-11160.0	-205800.0	157400.0	90870.0	206000.0	106682.18915891275	20.0	195.0	-40.0
4035	-17.352604231492247	14.65339507278767	16.185632100280607	1.0	91630.0	38530.0	-29540.0	115200.0	-5719.0	27500.0	37924.05813085093	30.0	210.0	-40.0
4036	-14.939730513366571	12.94075878378323	13.940826264952763	1.0	108400.0	-5161.0	-85310.0	65030.0	27680.0	72030.0	49482.22831718816	60.0	305.0	140.0
4037	-14.586830645337177	10.292195515331354	13.515463774107864	1.0	201400.0	20230.0	-198800.0	113100.0	26120.0	99010.0	72772.29204907482	55.0	25.0	-70.0
4038	-14.877198832015631	14.274948088461311	14.471872674506836	1.0	-44420.0	5931.0	48920.0	-13410.0	88900.0	-206900.0	-2181.06544084299	70.0	115.0	-100.0
4039	-15.707832072578036	12.723951977616982	13.200946815901304	1.0	146400.0	-8667.0	-143100.0	111600.0	47500.0	92730.0	70891.24584185981	60.0	160.0	-90.0
4040	-15.608104151559209	10.97975097323062	13.413738413168096	1.0	43420.0	-71380.0	41590.0	18090.0	28660.0	213900.0	-53584.122698098945	50.0	140.0	-120.0
4041	-14.459081010635083	13.2377552839517	14.753015300527922	1.0	-40550.0	2323.0	291.8	71050.0	25640.0	-54730.0	9125.291155034625	30.0	20.0	-70.0
4042	-15.611660378231624	12.931791336402965	14.33757443776615	1.0	170800.0	-4681.0	-184300.0	129100.0	61630.0	145200.0	-47948.007368173814	60.0	55.0	160.0
4043	-12.696408384483568	14.298389274347336	12.70310576347393	1.0	192000.0	31540.0	-158800.0	105700.0	14640.0	67950.0	49121.013470238795	80.0	185.0	-40.0
4044	-16.580364112048326	11.41780736047146	15.812454379422256	1.0	142200.0	-3094.0	-187400.0	112100.0	90920.0	188000.0	75601.04122727363	50.0	20.0	-20.0
4045	-12.411894202589412	12.562696276217888	14.6616849018681	1.0	142500.0	32270.0	-95070.0	71030.0	712.3	43960.0	75742.70131347943	50.0	140.0	-90.0
4046	-14.760741071429328	11.471236533683742	13.54149033783922	1.0	185500.0	-8348.0	-230000.0	174700.0	114000.0	303100.0	-47266.949450594286	15.0	320.0	180.0
4047	-15.307510640425292	12.392916015672691	11.934817517620347	1.0	-10840.0	-115000.0	90410.0	-110400.0	74400.0	132200.0	-195555.9949642606	40.0	5.0	-60.0
4048	-15.609753229668632	11.555435275634226	15.271007968923213	1.0	32470.0	23490.0	31900.0	166500.0	-19020.0	42720.0	78945.66622492415	30.0	140.0	-120.0
4049	-18.37221597616509	11.896541986084893	12.106378675869706	1.0	185300.0	36550.0	-147300.0	90700.0	-5542.0	72790.0	228859.3406644793	80.0	105.0	-70.0
4050	-16.405057524529926	13.13543926765977	14.846519381637655	1.0	30940.0	51640.0	-41230.0	83980.0	6915.0	43300.0	61419.287961531605	55.0	30.0	10.0
4051	-16.400928511092488	12.40796616944515	16.294252101938245	1.0	152500.0	13080.0	-114100.0	88930.0	18260.0	53100.0	22056.899697903733	55.0	40.0	0.0
4052	-15.381042692900277	12.88692815576599	14.599615845862454	1.0	142600.0	8282.0	-119100.0	65450.0	16440.0	83710.0	-55444.11355942381	20.0	45.0	-90.0
4053	-13.065801829404185	8.822783827256297	17.98438059470388	1.0	189100.0	17600.0	-167600.0	117700.0	32190.0	98840.0	44251.42564496967	45.0	130.0	-80.0
