n	x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
4141	-9.904729668993792	5.387086258114402	14.027929331843348	1.0	-620100.0	-11990.0	265000.0	131000.0	90580.0	-339400.0	31514.34257976226	55.0	145.0	-90.0
4142	-11.266917625850413	6.84575047231304	12.93299764268072	1.0	318900.0	328100.0	-116900.0	124000.0	-61170.0	-543200.0	476819.4086188013	45.0	125.0	-100.0
4143	-9.405517405318289	7.120819701096274	11.700675492676492	1.0	-31980.0	7858.0	26270.0	-258700.0	126800.0	-348900.0	57080.4716734082	60.0	55.0	-120.0
4144	-8.594154341850343	7.170642524663071	14.449270367972874	1.0	-151000.0	-99640.0	60240.0	-156500.0	167000.0	-401500.0	32948.33764106427	30.0	165.0	-70.0
4145	-6.797814242621346	8.734187841953101	15.171294808892524	1.0	464300.0	71900.0	-715700.0	274400.0	-180900.0	1290000.0	310675.20941940794	50.0	85.0	110.0
4146	-5.878339893008894	5.504199530936893	11.324177261100257	1.0	107100.0	13770.0	-228400.0	238400.0	370500.0	1355000.0	4149.134955477144	30.0	90.0	-110.0
4147	-9.627250986212657	7.172542681798753	14.083089522428793	1.0	1092000.0	-65870.0	-253300.0	262700.0	-1053000.0	6717000.0	2056266.5856521975	15.0	85.0	-100.0
4148	-13.700217023784328	6.191423160149997	16.067379663177938	1.0	633000.0	209300.0	-712300.0	410000.0	-361600.0	881700.0	-396977.2107703701	25.0	110.0	-110.0
4149	-9.482646167554794	5.558469918176851	17.121533232402278	1.0	143400.0	94550.0	-65170.0	78920.0	-6235.0	-17370.0	-28241.672954950456	30.0	120.0	-10.0
4150	-9.05488427495871	3.809646873041164	13.298522200992217	1.0	252200.0	82600.0	-429100.0	119300.0	-156100.0	512700.0	236334.6026593289	70.0	140.0	-100.0
4151	-8.957929875288917	4.230898540042637	14.002350869606516	1.0	-567200.0	181600.0	435600.0	246300.0	45440.0	-801400.0	-264254.4062449297	70.0	95.0	-120.0
4152	-11.119319945288105	5.660217593598758	15.67030981977017	1.0	15770.0	395200.0	207100.0	160300.0	-43600.0	-1172000.0	184035.5122854238	30.0	140.0	-120.0
4153	-11.11330845507553	5.128989393985721	13.702023742906963	1.0	306600.0	204900.0	-263600.0	165200.0	-133600.0	11910.0	-183059.09845473463	70.0	170.0	120.0
4154	-12.267181478478417	4.672125095809732	14.887120777062352	1.0	-12420.0	169600.0	54840.0	24700.0	28670.0	-228800.0	51915.50810543365	50.0	10.0	-40.0
4155	-11.6150248194309	9.199281385000177	13.743858573632048	1.0	69530.0	138500.0	14120.0	87240.0	3035.0	-89760.0	141005.19986602437	35.0	110.0	-120.0
4156	-9.40019681244888	8.341611501566312	14.531172495550688	1.0	595700.0	161900.0	-497000.0	415600.0	-172400.0	667300.0	570280.4194384295	80.0	120.0	-150.0
4157	-12.17222535313768	5.314291871010514	13.634772363337868	1.0	387300.0	26640.0	-556600.0	224200.0	5678.0	1087000.0	-144829.83070818332	50.0	140.0	-90.0
4158	-9.362460195282528	8.455940808719626	11.54929307804072	1.0	-78040.0	70950.0	69620.0	-12320.0	39660.0	-115400.0	-27455.85206089333	85.0	140.0	-40.0
4159	-10.934756437670249	5.622316195264892	12.880505003447697	1.0	1482000.0	555900.0	-1664000.0	1122000.0	-608800.0	1774000.0	968712.2204834895	60.0	115.0	-140.0
4160	-12.454241708889136	12.632366384135729	14.854574891735137	1.0	-76410.0	109800.0	74430.0	-59060.0	27170.0	-330000.0	65669.50610124723	40.0	155.0	-110.0
4161	-12.520263623536367	13.354378251244116	11.255764685683248	1.0	172100.0	-13000.0	-219500.0	170900.0	118100.0	287100.0	-961.6640831817022	50.0	60.0	10.0
4162	-13.791846725892098	12.444248727970114	12.355583085427911	1.0	156100.0	7896.0	-210800.0	-31880.0	150900.0	294000.0	-15674.05908874426	85.0	325.0	-100.0
4163	-12.563616738707484	8.218996939978675	17.437977698706167	1.0	77230.0	8635.0	-343500.0	142300.0	-24220.0	307300.0	185151.72259334972	75.0	140.0	-100.0
4164	-15.599454705332189	11.822179790451123	15.37914540176465	1.0	203800.0	36560.0	-262500.0	70300.0	-33610.0	256800.0	11444.771101858103	55.0	140.0	-70.0
4165	-13.856448047427603	10.028539535911673	15.402738523040265	1.0	183900.0	30580.0	-149800.0	90150.0	1360.0	85710.0	-14102.598987573205	70.0	345.0	-150.0
4166	-15.488558053296774	12.10839415431469	13.839625557584183	1.0	249700.0	52460.0	-248400.0	125400.0	-34200.0	143500.0	98373.875301199	40.0	40.0	-30.0
4167	-14.92895381468886	12.013629672683098	13.476742619049617	1.0	156100.0	-93150.0	17650.0	-44970.0	62820.0	406400.0	-91881.8495677999	60.0	120.0	-90.0
4168	-12.543763244424442	6.39743751864657	15.51975996961011	1.0	113000.0	-160300.0	71700.0	-68460.0	108900.0	689800.0	-273452.2891924815	65.0	125.0	-80.0
4169	-15.566380216485893	12.874162288609709	15.353790174743882	1.0	228200.0	147700.0	-130000.0	105600.0	-17190.0	-66990.0	93558.10633128478	60.0	25.0	-30.0
4170	-16.490047891224304	12.495459021713236	13.861443798595912	1.0	165200.0	3118.0	-151400.0	96930.0	37660.0	106700.0	57366.26186005843	50.0	160.0	-90.0
4171	-15.99758890134079	12.338174762937069	14.644582359296509	1.0	86540.0	38680.0	-41910.0	98390.0	4765.0	626.4	-1310.685880715373	25.0	215.0	0.0
4172	-13.22628615292042	12.143007185279185	12.536671453347228	1.0	187500.0	34820.0	-122700.0	95660.0	3162.0	87940.0	75528.77436744788	60.0	75.0	-50.0
4173	-13.953658690076152	12.586683378113785	19.031566489569624	1.0	129900.0	-14200.0	-335900.0	32690.0	599.7	425100.0	158450.06461919812	35.0	325.0	-95.0
4174	-13.786784340047356	13.32017183551976	12.05223065082158	1.0	108300.0	-25200.0	-148600.0	68560.0	68190.0	197700.0	36194.085306691566	75.0	15.0	-10.0
4175	-16.91810948750428	11.10319661075313	14.686398105657146	1.0	201200.0	14440.0	-260700.0	-30960.0	99330.0	232400.0	6508.044724580788	30.0	110.0	-130.0
4176	-16.97316166545108	9.858034043219858	11.517931894106496	1.0	67730.0	40000.0	-30950.0	80580.0	8546.0	13470.0	4094.5641316588026	25.0	45.0	-40.0
4177	-13.98224252830044	11.792512112787746	14.139295898014812	1.0	-64890.0	41600.0	-41480.0	97920.0	4826.0	37540.0	41358.421163072824	75.0	105.0	-140.0
4178	-11.479189449025164	10.034910141162149	12.957635928588871	1.0	264300.0	46770.0	-269500.0	169300.0	3140.0	289400.0	219336.2668800935	80.0	145.0	-40.0
4179	-14.361790029320154	11.454123237958475	13.478631335291098	1.0	389900.0	-31680.0	-504200.0	287300.0	-119200.0	718900.0	-1191.3507872622577	25.0	145.0	-120.0
4180	-16.706167659108026	11.41283139813121	14.852221205267169	1.0	87930.0	-287000.0	159300.0	-220300.0	148400.0	1107000.0	604618.79472664	35.0	345.0	40.0
4181	-15.15537210710854	12.297351550176629	15.626262438369238	1.0	99330.0	43350.0	-43990.0	82580.0	6887.0	6592.0	113765.40226408755	40.0	340.0	-50.0
4182	-14.45761238987202	12.519991716619636	14.448398949250498	1.0	171700.0	3479.0	-167200.0	91450.0	35890.0	136500.0	23344.56250749442	65.0	100.0	170.0
4183	-15.955793646618396	8.645820223597099	13.058757455030364	1.0	211100.0	18090.0	-218600.0	140800.0	41500.0	172200.0	154994.32154501666	65.0	120.0	-140.0
4184	-15.945671919023107	12.07963254748812	15.185738958599188	1.0	-84690.0	7293.0	-9561.0	60510.0	12070.0	24120.0	6985.511903254286	65.0	350.0	30.0
4185	-14.701565322589044	10.472749507688594	17.407028055141165	1.0	173800.0	28870.0	-132800.0	88420.0	5437.0	67480.0	15223.327893876543	10.0	85.0	-180.0
4186	-0.088709891916038	-4.893433406519473	13.807557077964884	1.0	162500.0	11150.0	-170100.0	61960.0	8959.0	144400.0	103816.6110124408	65.0	5.0	-10.0
4187	-1.1065690050240666	-5.818006217672256	12.95283778951628	1.0	-570000.0	17600.0	553500.0	27430.0	364900.0	-1162000.0	-270767.67950274795	55.0	110.0	-20.0
4188	1.77714748227702	-3.911010664419404	13.263918023151389	1.0	-394200.0	-169700.0	83800.0	-263100.0	136300.0	-271500.0	-401446.5820915559	70.0	110.0	-110.0
4189	-1.2250599450567716	-5.838043804461253	16.161719393147955	1.0	89820.0	-36210.0	-294900.0	433100.0	-539700.0	2225000.0	-422240.9266976538	60.0	130.0	-110.0
4190	2.2485574089263	-7.196051915233544	13.399590135758736	1.0	150000.0	176000.0	-85510.0	263500.0	-106300.0	-153100.0	115788.76904213561	35.0	120.0	-90.0
4191	-1.267151363718477	-4.364135765974235	13.147453889645124	1.0	-496400.0	-141200.0	121000.0	-456700.0	482100.0	-267500.0	-71902.1772346195	45.0	105.0	-130.0
4192	-3.203358682433025	-7.087741129223344	14.056978584361875	1.0	-386400.0	75050.0	178900.0	-131700.0	165400.0	-557900.0	-9916.18308538958	25.0	185.0	-100.0
4193	-0.2523114523429049	-4.338091098009332	13.450646296425983	1.0	-28150.0	-30450.0	63430.0	-155800.0	125200.0	-46140.0	-88374.89226462337	65.0	130.0	-70.0
4194	-0.130172118327653	-8.589686512238304	17.789890973309795	1.0	-72210.0	212000.0	185800.0	-239600.0	424100.0	-1426000.0	-230450.69137057522	85.0	240.0	-50.0
4195	1.1961344112621686	-6.736132144793424	13.22019200083506	1.0	68100.0	71740.0	-40110.0	166000.0	-77440.0	1597.0	-14335.173784156897	35.0	90.0	-140.0
4196	-2.49749386768504	-5.5817856282053215	15.408203729988678	1.0	-176400.0	-132200.0	200400.0	-748500.0	460900.0	-567500.0	-638.0578746184474	80.0	135.0	120.0
4197	1.0854174625061686	-2.054997446952119	13.94757273746493	1.0	76410.0	131900.0	45200.0	108700.0	74900.0	-216000.0	157922.13814415527	25.0	115.0	-100.0
4198	-3.418190239907709	-7.329728321870643	12.569803178485678	1.0	272700.0	-27500.0	-164300.0	495600.0	-547900.0	1095000.0	-286947.14244417666	30.0	135.0	-90.0
4199	0.3466008018252949	-4.387756199851095	12.087869788943893	1.0	-24490.0	-78130.0	17930.0	-272900.0	70490.0	6861.0	76116.36343701555	25.0	65.0	150.0
4200	0.5163928516906292	-4.474527721935275	15.628858359694611	1.0	-834800.0	-254600.0	690800.0	-83580.0	156400.0	-114300.0	-720383.2442676383	60.0	120.0	-90.0
4201	-0.1539850824735878	-4.473740258551428	14.014068616252189	1.0	169600.0	105100.0	-240500.0	427100.0	-378800.0	735600.0	198783.71028322034	65.0	125.0	-130.0
4202	0.8926197692787495	-4.796313321368558	14.86970009441114	1.0	-18530.0	-512900.0	232900.0	-53850.0	-244500.0	2094000.0	136780.97242500365	85.0	260.0	70.0
4203	-0.3874710470747139	-0.6478917571996698	14.91499234966298	1.0	361900.0	268900.0	-359300.0	710700.0	-556200.0	1090000.0	-34487.2671706602	50.0	105.0	-110.0
4204	1.9618708324157847	-4.91707379738256	14.721500304219813	1.0	402100.0	-40250.0	50890.0	460600.0	-536100.0	1063000.0	-20207.30934192607	70.0	95.0	-130.0
4205	-0.1398778149948977	-5.142314809878668	14.358789400564351	1.0	240600.0	125900.0	-21560.0	552900.0	-544200.0	1093000.0	1160887.1861687526	15.0	30.0	-30.0
4206	-0.3452212581445972	-3.496892576355706	14.40846603385961	1.0	166600.0	184400.0	243800.0	65880.0	203200.0	-251100.0	428001.0415856433	55.0	165.0	-40.0
4207	-3.01988645309008	-3.909817592718814	17.890643607580245	1.0	576200.0	274500.0	-626600.0	776800.0	-459200.0	762000.0	262381.4694943634	50.0	150.0	-70.0
4208	0.0419914143240896	-2.8570514797254303	16.461885660606622	1.0	113600.0	110200.0	-132300.0	245000.0	-197800.0	79340.0	-122673.35701590056	25.0	180.0	-40.0
4209	0.0586119440297877	-4.422581673671542	14.641489129352893	1.0	127300.0	-3385.0	-104100.0	345500.0	-341900.0	662200.0	24174.91391601562	50.0	85.0	160.0
4210	-1.6406198379740269	-5.101226328751933	16.199481214632268	1.0	608900.0	383400.0	-584700.0	828600.0	-570400.0	693400.0	1176650.5525188139	85.0	105.0	-100.0
4211	-0.4666393995508713	-5.290428905188178	14.369373469414231	1.0	172200.0	190800.0	-126000.0	287000.0	-144400.0	-133700.0	90994.2833459382	80.0	245.0	110.0
4212	-7.65491984305529	-0.1119467028158312	11.796740300462004	1.0	-65170.0	159200.0	231900.0	-96770.0	254900.0	-1009000.0	452926.42808111606	40.0	120.0	-100.0
4213	-5.285742956355244	-3.4789315479449057	15.0623261158003	1.0	-668600.0	-645100.0	85230.0	-684700.0	113100.0	-207100.0	-978682.0026131545	60.0	130.0	-60.0
4214	-4.212504557091174	-0.4191857650733519	13.297993981950484	1.0	75760.0	13650.0	116500.0	-142700.0	267300.0	-259300.0	146811.40383480935	85.0	90.0	100.0
4215	-2.8204105968784337	-2.3416388599594837	14.77127766483711	1.0	-1351000.0	-908500.0	1107000.0	-2117000.0	1727000.0	-1854000.0	-976101.5112431189	50.0	150.0	-80.0
4216	-3.7950584802228193	0.1737204242684067	14.893330243850416	1.0	582400.0	604700.0	-351800.0	949300.0	-268700.0	-601700.0	-133101.72468100645	45.0	30.0	60.0
4217	-4.03605742850999	-0.3708351438465458	13.088498164321848	1.0	625500.0	326800.0	-400800.0	1187000.0	-939800.0	1396000.0	1712033.1705509154	40.0	350.0	-40.0
4218	-3.680175035350859	2.035307649198002	13.374792423718254	1.0	-873200.0	-887400.0	913700.0	-2810000.0	1731000.0	-1570000.0	-3616446.795907717	45.0	5.0	-50.0
4219	-6.101292185983241	-1.8097810021929224	10.313449652037256	1.0	695200.0	-15860.0	-287800.0	1209000.0	-1355000.0	3181000.0	163336.2703642405	60.0	330.0	-100.0
4220	-5.578543225476615	-1.4354527598497833	15.711207904066695	1.0	-255400.0	-429100.0	-9051.0	-723900.0	-16370.0	-149900.0	-705088.0772218963	70.0	125.0	-100.0
4221	-4.33526424864613	1.4035135150108948	13.444660193160022	1.0	209900.0	212500.0	49510.0	233600.0	169100.0	-585900.0	432958.2901222077	60.0	110.0	-80.0
4222	-6.435379651128514	-0.2380198943395101	12.244369048724383	1.0	2904000.0	989600.0	-1928000.0	2883000.0	-1970000.0	4714000.0	2956206.923916772	70.0	140.0	-60.0
4223	-5.394258333800236	2.53245013032758	15.23127978551148	1.0	-777900.0	-718100.0	181300.0	-1056000.0	267000.0	-433800.0	-323388.2769414209	30.0	160.0	-140.0
4224	-7.382503954515063	-1.7446779685923854	17.101856212626103	1.0	415200.0	283000.0	-538300.0	781000.0	-677600.0	2013000.0	1157696.2206045063	35.0	50.0	-30.0
4225	-5.380411684113065	0.12612889885779	14.184323781375628	1.0	115300.0	97300.0	30260.0	163400.0	30290.0	-203700.0	185230.33412986287	65.0	355.0	-110.0
4226	-3.3374450486121074	1.102493226769152	15.508521209504346	1.0	-808100.0	-5409.0	901600.0	-917200.0	1095000.0	-3171000.0	666879.9534803699	40.0	195.0	-60.0
4227	-5.230182481967516	-1.690401487583452	15.12373008928512	1.0	348500.0	107300.0	-17660.0	611100.0	-635600.0	1745000.0	134130.38771900482	60.0	230.0	10.0
4228	-6.088008480796384	1.870925155666641	13.549100270454169	1.0	143900.0	141300.0	165800.0	26700.0	374300.0	-658400.0	398893.77211675706	65.0	110.0	-160.0
4229	-3.665788683069043	-0.1677624256998302	12.900072341444142	1.0	-2633000.0	-1767000.0	2579000.0	-2653000.0	1838000.0	532400.0	-4070423.9786898782	70.0	100.0	-120.0
4230	-2.092577418089521	-0.4422874498739806	14.91713636067912	1.0	-526400.0	-585700.0	1011000.0	-3266000.0	2317000.0	-2450000.0	-593809.3186013579	80.0	90.0	-60.0
4231	-6.408711525537284	0.2558976072166346	12.30497309364152	1.0	499000.0	83180.0	-43720.0	754400.0	-746700.0	1194000.0	1042843.4701479663	35.0	335.0	-85.0
4232	-6.1742215083302	0.0154322567207115	13.8567540002327	1.0	-868200.0	-747300.0	251700.0	-1196000.0	343600.0	-538000.0	-732402.2125452547	35.0	150.0	-100.0
4233	-3.763510758245893	-2.197686941247598	14.218316294438678	1.0	-822400.0	-472300.0	542900.0	-907800.0	691800.0	-1132000.0	-1711806.930652226	40.0	360.0	-20.0
4234	-4.753046079241324	1.372229671418689	16.17287652836319	1.0	-128600.0	5344.0	143000.0	-517300.0	574700.0	-1040000.0	272614.41053169605	50.0	115.0	-100.0
4235	-4.795266936640984	-0.4032835776247158	16.230701149198058	1.0	199300.0	143900.0	-323100.0	471200.0	-594200.0	1414000.0	1120462.2100076913	35.0	30.0	-30.0
4236	-2.283289749941747	-1.1080484924924867	14.603551482699975	1.0	247900.0	261500.0	-383700.0	561500.0	-539200.0	202200.0	787345.4710486282	40.0	15.0	-70.0
4237	-0.6947738975412917	-2.0236304991026643	14.440998670975477	1.0	596100.0	193100.0	-239400.0	987300.0	-840900.0	983000.0	341056.92165037646	70.0	60.0	-60.0
4238	-9.62222643171346	3.3727842206763627	15.637257160563465	1.0	502800.0	61710.0	-299800.0	737100.0	-642400.0	667200.0	957447.5896949272	85.0	130.0	-110.0
4239	-4.245116762273286	2.969868243614312	13.547337771455464	1.0	238900.0	285200.0	-73250.0	276300.0	-161200.0	-245100.0	-172367.05536000553	80.0	185.0	100.0
4240	-12.305261561894971	3.977318047898804	15.2917721969035	1.0	565500.0	12730.0	-81210.0	924000.0	-1209000.0	3557000.0	2586337.999582953	15.0	25.0	-90.0
4241	-10.949980417291108	3.67440329513121	15.094791622353124	1.0	39890.0	130600.0	29410.0	108300.0	-10480.0	-75930.0	88875.60019779534	25.0	150.0	-100.0
4242	-8.410491682854303	2.641434542417707	14.39491076135896	1.0	45840.0	203900.0	54560.0	184200.0	-43820.0	-179700.0	170694.53048941522	50.0	195.0	-20.0
4243	-7.947217941771258	3.979556707203028	14.335433308097256	1.0	-291600.0	79310.0	470800.0	-29760.0	232500.0	-963100.0	312335.34619399766	50.0	110.0	-120.0
4244	-7.891495955273163	2.948542140088794	11.590152682582218	1.0	810200.0	77930.0	-765600.0	371900.0	-698400.0	2346000.0	70890.13984363858	60.0	65.0	-170.0
4245	-12.11415196141834	4.458750700912986	15.336936176793271	1.0	-1172000.0	-595400.0	492900.0	-330700.0	265000.0	-464100.0	308361.1521951796	85.0	220.0	-10.0
4246	-8.21237009084144	7.076593176240563	14.131311220294233	1.0	82110.0	149900.0	2711.0	110100.0	-18570.0	-84900.0	214519.86167891574	75.0	275.0	-160.0
4247	-9.932643275050618	5.8290435738313295	13.4003853998529	1.0	505300.0	78290.0	-832500.0	295500.0	-247000.0	1534000.0	405248.58908074547	15.0	25.0	-90.0
4248	-8.278321769571374	8.400131363056381	13.534230704003171	1.0	244400.0	238400.0	-32270.0	-116100.0	33550.0	-652700.0	17876.12832977425	30.0	170.0	-80.0
4249	-7.200057561317828	7.502724504280042	13.252649956511414	1.0	371600.0	-10960.0	-666000.0	283100.0	216200.0	1749000.0	496442.5763403359	30.0	155.0	-120.0
4250	-9.75091063023519	5.640058648485513	10.334938478809647	1.0	359800.0	31270.0	-682900.0	240000.0	186200.0	2702000.0	245411.41638417824	80.0	115.0	-80.0
4251	-11.243001508245328	3.788064787395816	15.027582167537805	1.0	-1039000.0	-426200.0	179100.0	-45830.0	-93100.0	-285200.0	-41698.2872627591	90.0	35.0	-70.0
4252	-10.13330309980587	5.600853273058759	13.3758050826457	1.0	21550.0	183800.0	59970.0	154400.0	-22450.0	-155500.0	-66704.82620746866	5.0	140.0	-120.0
4253	-10.781249612010935	7.190150426117016	13.02513465082435	1.0	111700.0	224500.0	-13340.0	-6085.0	10820.0	-553900.0	-374071.65862370934	10.0	115.0	10.0
4254	-10.367959210422867	2.4529426474759144	13.72930674303957	1.0	60960.0	195.6	-3741.0	-515900.0	350400.0	-511900.0	29901.42060768338	50.0	135.0	-95.0
4255	-6.3460202081743855	5.490459722784648	15.145835230411146	1.0	-476300.0	-41600.0	248400.0	109200.0	93900.0	-200000.0	-5136.178433324923	60.0	155.0	-70.0
4256	-9.65873798150482	2.129389936352381	14.464076400296689	1.0	180500.0	94170.0	-563800.0	404900.0	-102000.0	2022000.0	88744.41241807336	65.0	90.0	-180.0
4257	-8.047544718409478	7.570436249687924	13.677344664746473	1.0	-359800.0	-7083.0	328700.0	135800.0	125400.0	-327000.0	-292144.40104314534	15.0	60.0	-10.0
4258	-9.503540462640265	2.183349883704086	12.236666917841248	1.0	451500.0	24100.0	-802200.0	267900.0	-67510.0	1874000.0	138826.8775834896	70.0	35.0	-40.0
4259	-9.20866387501092	6.025703572858499	14.360784847837888	1.0	-834700.0	-323500.0	210100.0	-55180.0	131100.0	-215800.0	-117128.69566501433	50.0	140.0	-140.0
4260	-9.545783609626575	3.615519133014384	15.429669535227	1.0	699100.0	295300.0	-730600.0	493800.0	-440900.0	623100.0	-400823.57232752023	85.0	130.0	90.0
4261	-7.110324915192188	3.4270343197801627	10.804796124188986	1.0	326700.0	333500.0	-158300.0	307200.0	-217500.0	-255900.0	135696.62135081415	60.0	325.0	90.0
4262	-7.211150605815645	5.367568047070235	17.18018812738036	1.0	-1023000.0	-846800.0	718800.0	-892500.0	114000.0	-84400.0	-293638.9412742451	30.0	105.0	-180.0
4263	-6.697332529421514	2.8132813768938982	13.29788438980505	1.0	120300.0	35890.0	-416600.0	136800.0	-86860.0	1109000.0	-238277.1534929081	50.0	110.0	-120.0
4264	-14.167522088506354	12.17349229001276	13.718006073181128	1.0	-1627000.0	-2723000.0	3808000.0	-4546000.0	1882000.0	4050000.0	-1606059.0605974095	40.0	50.0	-30.0
4265	-12.072845670562405	12.74508794113095	12.95166176038978	1.0	244700.0	32550.0	-280100.0	144100.0	9300.0	259200.0	89857.11785579438	60.0	130.0	-60.0
4266	-14.50732324748668	8.505321265915317	18.066816249375588	1.0	188700.0	2628.0	-259300.0	166100.0	97950.0	329800.0	-32971.64326608514	35.0	85.0	-140.0
4267	-10.753544252250752	11.636621920710777	13.692730124353767	1.0	162000.0	38050.0	-159900.0	57350.0	-17590.0	125000.0	16450.390941140082	75.0	235.0	-110.0
4268	-14.319567491861822	12.582631935407177	15.576879196063812	1.0	227900.0	-22690.0	-293400.0	242900.0	167700.0	496600.0	188352.5080516943	50.0	125.0	-140.0
4269	-11.881702222298856	11.01608835305249	12.619962537462746	1.0	169800.0	-8047.0	-188200.0	110400.0	64510.0	187400.0	189093.46215567188	80.0	35.0	-80.0
4270	-13.30086581695731	9.62355319676273	15.76135918957188	1.0	293700.0	-59120.0	-347400.0	98200.0	-1045.0	732200.0	-73500.63176621588	50.0	85.0	-120.0
4271	-13.715792140363543	9.35691962074118	13.37393020187467	1.0	243500.0	41350.0	-269800.0	113100.0	-25380.0	217200.0	112545.05662729326	60.0	145.0	-100.0
4272	-16.157034265663604	9.90282714987941	16.836241600550277	1.0	-93730.0	-44320.0	107200.0	-88050.0	132500.0	-233800.0	-112949.122672008	85.0	80.0	-110.0
4273	-11.447616888902472	8.869522153667008	14.53329802060492	1.0	139300.0	36250.0	-98420.0	64040.0	-3828.0	55600.0	90328.30680963522	45.0	5.0	-50.0
4274	-10.91993105973659	9.855747892884102	14.159887321975836	1.0	441900.0	94150.0	-455800.0	261800.0	-92310.0	571600.0	691763.9547116375	25.0	10.0	50.0
4275	-13.351161553410734	8.11849581028634	16.625601274809288	1.0	377200.0	20340.0	-440600.0	264300.0	63570.0	694400.0	39032.182228994345	35.0	70.0	-20.0
4276	-12.78823794020614	9.417461230161503	12.073114877392678	1.0	223200.0	75400.0	-211100.0	91270.0	-43090.0	96450.0	65685.74462567622	85.0	20.0	0.0
4277	-13.626376887184348	7.677891843499803	14.18422272981308	1.0	-171900.0	-141100.0	121200.0	-205300.0	111400.0	49890.0	-131764.5219007398	75.0	200.0	-10.0
4278	-14.249339773438916	8.592954154828242	10.536857026311582	1.0	25060.0	12680.0	18590.0	-36650.0	95500.0	-132700.0	-83448.0715435321	35.0	340.0	-70.0
4279	-13.615244909647908	12.066025020028569	14.49042379732453	1.0	-172900.0	32270.0	-48650.0	86810.0	-7655.0	36.33	-19195.421813739704	30.0	100.0	40.0
4280	-16.980061465146765	6.130085478250594	14.369030094544508	1.0	219800.0	18230.0	-245300.0	159700.0	60950.0	266300.0	-6797.75581302536	85.0	45.0	20.0
4281	-15.403407496276415	10.46998927352441	15.195196635882958	1.0	-38520.0	23410.0	9524.0	64800.0	8348.0	41880.0	67235.28575907949	90.0	10.0	20.0
4282	-14.71641351700648	8.261802013949998	13.82697284768543	1.0	168200.0	67390.0	-78520.0	99270.0	7330.0	-41800.0	205888.70090291576	70.0	95.0	-110.0
4283	-12.019779208914487	10.23267453814931	13.256735323417365	1.0	-49550.0	-4932.0	19310.0	22860.0	50880.0	-34790.0	-18886.668688808928	45.0	25.0	-180.0
4284	-10.455219655719032	7.929246493038122	15.047001226920369	1.0	385400.0	-18420.0	-449000.0	187500.0	-174000.0	650000.0	-195911.76177342611	55.0	170.0	-30.0
4285	-12.128054252966498	9.660263246368556	12.866804663037955	1.0	416100.0	84450.0	-501600.0	227700.0	-113100.0	719600.0	37870.60247829091	55.0	85.0	-120.0
4286	-13.289214120692442	10.402227360556504	12.637765487182868	1.0	-223200.0	-968800.0	649100.0	-857100.0	470300.0	3086000.0	1057050.9797587884	35.0	85.0	-160.0
4287	-12.408394867994962	8.470347361722105	14.347352830232593	1.0	-32060.0	-223200.0	198800.0	-461200.0	152900.0	-40140.0	146264.38617438695	90.0	40.0	-140.0
4288	-12.83647177157591	9.43147256161713	12.854980776737664	1.0	320300.0	-17870.0	-165000.0	41900.0	26220.0	437100.0	62450.515864582514	45.0	100.0	-90.0
4289	-14.371008052020647	9.908347307621186	14.526108816611726	1.0	-243000.0	-169500.0	322400.0	-254700.0	297800.0	-106400.0	-235634.6180739395	55.0	130.0	-90.0
4290	-2.7819721194598643	4.012265292046839	3.7300925770818094	1.0	232100.0	131800.0	-75450.0	136800.0	30200.0	-210800.0	136913.05591541997	80.0	330.0	-130.0
4291	-21.145851996970144	-10.324375981278338	1.876279438587276	1.0	380000.0	527400.0	496400.0	972000.0	821100.0	-280200.0	1299252.7104597061	65.0	340.0	-100.0
4292	27.699129295626044	-28.152671048583308	4.2685425269414745	1.0	-9616.0	-61580.0	-11880.0	29340.0	-10300.0	19550.0	-22884.072601381427	65.0	110.0	-60.0
4293	18.407829732773862	13.539212400712897	0.7867791860608686	1.0	22580.0	7121.0	3887.0	23350.0	-4421.0	12100.0	16089.39900852046	85.0	140.0	170.0
4294	9.716598679095965	-6.3388458177850735	5.763627383684559	1.0	-153600.0	-119600.0	-2912.0	40810.0	-1415.0	16480.0	-113485.4979327525	55.0	110.0	-30.0
4295	22.529587196353088	-10.999125838292054	4.622027647071636	1.0	90250.0	69090.0	5328.0	192900.0	-74340.0	15280.0	143510.21302264003	25.0	30.0	-30.0
4296	0.55842634878822	26.856685448143622	2.3732702968578	1.0	46940.0	11810.0	11240.0	49060.0	-7188.0	18300.0	45454.15274663019	65.0	170.0	-20.0
4297	7.049012806929262	4.138367119882016	8.8339490692663	1.0	93100.0	-25170.0	1922.0	-138700.0	2180.0	20160.0	76244.40610195797	40.0	40.0	-170.0
4298	-13.441229216951193	6.673700335957911	5.1082637947544765	1.0	-111300.0	-55860.0	-15050.0	75370.0	-52590.0	414500.0	-81858.11893302566	40.0	165.0	-80.0
4299	-8.236927122015567	-28.01689489736249	0.0054150544130615	1.0	-66420.0	53970.0	-207900.0	184500.0	-21920.0	-42370.0	38936.705129617665	40.0	130.0	150.0
4300	-9.625297459116949	22.023158098423607	6.156589214745106	1.0	46860.0	-10000.0	-1673.0	-35560.0	-8572.0	14520.0	-7738.4885749192745	70.0	115.0	110.0
